plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20170926t214243-A,35.249177,-119.117118,2017-09-26T21:42:43+00,Livestock (4B),CH4,mf,"[-119.12030028243423, 35.246368195641, -119.1128019198097, 35.25251868803126]",ang,2023-05-14 20:23:24.224254+00:00,,,,,339.0,141.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t214844-A,35.200662,-119.052348,2017-09-26T21:48:44+00,Livestock (4B),CH4,mf,"[-119.05550485919815, 35.19767531562395, -119.04797779959658, 35.20382595712696]",ang,2023-05-14 20:23:24.231409+00:00,,,,,66.0,32.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t214844-B,35.2463,-119.140383,2017-09-26T21:48:44+00,Livestock (4B),CH4,mf,"[-119.14391798210345, 35.243042333153745, -119.13642000956027, 35.24919275787034]",ang,2023-05-14 20:23:24.231353+00:00,,,,,40.0,12.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t220057-A,35.187228,-119.111858,2017-09-26T22:00:57+00,Livestock (4B),CH4,mf,"[-119.1169693833491, 35.184024182188416, -119.10944362802117, 35.19017479134673]",ang,2023-05-14 20:21:18.050817+00:00,,,,,99.0,51.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t220655-A,35.165888,-119.099814,2017-09-26T22:06:55+00,Livestock (4B),CH4,mf,"[-119.10227814100281, 35.16276667004846, -119.0947213700404, 35.168917266382536]",ang,2023-05-14 20:23:19.261590+00:00,,,,,66.0,9.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t220655-B,35.166557,-119.101862,2017-09-26T22:06:55+00,Livestock (4B),CH4,mf,"[-119.1061985888409, 35.16280696032805, -119.09864182823945, 35.168957545183964]",ang,2023-05-14 20:23:19.261531+00:00,,,,,73.0,23.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t220655-C,35.18741,-119.113516,2017-09-26T22:06:55+00,Livestock (4B),CH4,mf,"[-119.1182675581254, 35.18366485465217, -119.11074184047435, 35.189815460217766]",ang,2023-05-14 20:23:19.261473+00:00,,,,,230.0,72.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t220655-D,35.213267,-119.185702,2017-09-26T22:06:55+00,Livestock (4B),CH4,mf,"[-119.18927514828329, 35.209937501528245, -119.18178046066208, 35.216060766965796]",ang,2023-05-14 20:23:19.261413+00:00,,,,,110.0,24.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t221306-A,35.2142872,-119.2034328,2017-09-26T22:13:06+00,Livestock (4B),CH4,mf,"[-119.20639561064264, 35.21071590368992, -119.19890083001724, 35.21686616019246]",ang,2023-05-14 20:23:19.257278+00:00,,,,,60.0,23.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t221306-B,35.202974,-119.1979,2017-09-26T22:13:06+00,Livestock (4B),CH4,mf,"[-119.20138303793215, 35.20082738462955, -119.19388914413607, 35.206977662370754]",ang,2023-05-14 20:23:19.257338+00:00,,,,,491.0,226.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t222732-A,35.32091729,-119.5209141,2017-09-26T22:27:32+00,Oil & Gas (1B2),CH4,mf,"[-119.52589123423404, 35.31688397199978, -119.51803537777586, 35.32326597181645]",ang,2023-05-14 20:21:18.063443+00:00,,,,,839.0,190.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t223532-A,35.27436946,-119.3772855,2017-09-26T22:35:32+00,Oil & Gas (1B2),CH4,mf,"[-119.38183972075758, 35.27145436794182, -119.37405599092378, 35.27780895330882]",ang,2023-05-14 20:21:18.071671+00:00,,,,,392.0,235.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t223532-B,35.29557561,-119.5921516,2017-09-26T22:35:32+00,Oil & Gas (1B2),CH4,mf,,ang,2023-05-14 20:23:24.238354+00:00,,,,,515.0,157.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t223532-C,35.296595,-119.537483,2017-09-26T22:35:32+00,Oil & Gas (1B2),CH4,mf,,ang,2023-05-14 20:23:24.238235+00:00,,,,,433.0,31.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170926t225148-A,35.293125,-119.56972,2017-09-26T22:51:48+00,Oil & Gas (1B2),CH4,mf,"[-119.57392852458105, 35.28957992849562, -119.56607551164845, 35.295961771736]",ang,2023-05-14 20:23:24.222557+00:00,,,,,635.0,242.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t190510-A,34.44705,-118.588342,2017-09-28T19:05:10+00,Oil & Gas (1B2),CH4,mf,"[-118.59075144855387, 34.44595586167729, -118.5857557852169, 34.4500754842313]",ang,2023-05-14 20:23:24.225723+00:00,,,,,140.0,77.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t195131-A,36.036954,-119.347501,2017-09-28T19:51:31+00,Livestock (4B),CH4,mf,"[-119.35114160355619, 36.03479028788531, -119.34357033834232, 36.040939598384426]",ang,2023-05-14 20:21:18.075679+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t195131-B,36.032425,-119.510296,2017-09-28T19:51:31+00,Livestock (4B),CH4,mf,"[-119.51503109456108, 36.027670305693455, -119.50696101487252, 36.03419657539453]",ang,2023-05-14 20:21:18.075738+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t200057-A,36.190023,-119.602802,2017-09-28T20:00:57+00,Livestock (4B),CH4,mf,"[-119.60583009372681, 36.18722653864624, -119.59814502580777, 36.19345581507378]",ang,2023-05-14 20:21:18.069703+00:00,,,,,44.0,14.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t200057-B,36.189702,-119.607458,2017-09-28T20:00:57+00,Livestock (4B),CH4,mf,"[-119.61098951628772, 36.18689804758382, -119.60330450275121, 36.193127306061996]",ang,2023-05-14 20:21:18.069757+00:00,,,,,113.0,26.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t202037-A,36.79266603,-120.2527614,2017-09-28T20:20:37+00,Oil & Gas (1B2),CH4,mf,"[-120.2573455499242, 36.78778425957133, -120.25002641703057, 36.79364562930943]",ang,2023-05-14 20:21:18.055612+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170928t205000-B,37.99528725,-121.4781287,2017-09-28T20:50:00+00,Oil & Gas (1B2),CH4,mf,"[-121.48055876326086, 37.99326768196959, -121.4756154061743, 37.99718044046725]",ang,2023-05-14 20:23:19.263364+00:00,,,,,354.0,257.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t184705-A,36.79266603,-120.2527614,2017-09-30T18:47:05+00,Oil & Gas (1B2),CH4,mf,"[-120.25703914158022, 36.78796438215343, -120.24961671222935, 36.79392553745557]",ang,2023-05-14 20:23:24.230240+00:00,,,,,484.0,195.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t185517-A,36.79266603,-120.2527614,2017-09-30T18:55:17+00,Oil & Gas (1B2),CH4,mf,"[-120.25610960907869, 36.78952074714799, -120.2499668793235, 36.79443993855001]",ang,2023-05-14 20:21:18.058169+00:00,,,,,616.0,137.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t191727-A,37.494482,-120.964547,2017-09-30T19:17:27+00,Livestock (4B),CH4,mf,"[-120.968569939105, 37.49128471815462, -120.96081796467901, 37.49743523745574]",ang,2023-05-14 20:23:19.265232+00:00,,,,,144.0,56.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t191727-B,37.49454,-120.981175,2017-09-30T19:17:27+00,Livestock (4B),CH4,mf,"[-120.98485231225798, 37.49145561742695, -120.97710027658225, 37.497606171248734]",ang,2023-05-14 20:23:19.265289+00:00,,,,,55.0,19.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t193632-A,37.99528725,-121.4781287,2017-09-30T19:36:32+00,Oil & Gas (1B2),CH4,mf,"[-121.48018600154774, 37.993291977893705, -121.47519927938987, 37.99723890853867]",ang,2023-05-14 20:21:18.053653+00:00,,,,,643.0,224.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t194200-A,37.99528725,-121.4781287,2017-09-30T19:42:00+00,Oil & Gas (1B2),CH4,mf,"[-121.48056868016275, 37.99348279260754, -121.47558194466998, 37.997429723540414]",ang,2023-05-14 20:23:24.216024+00:00,,,,,334.0,125.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t200615-A,37.528891,-120.95412,2017-09-30T20:06:15+00,Livestock (4B),CH4,mf,"[-120.95823231740897, 37.526188809427666, -120.95044283940742, 37.532339219565024]",ang,2023-05-14 20:21:18.051171+00:00,,,,,302.0,83.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t202428-A,37.536295,-120.952019,2017-09-30T20:24:28+00,Livestock (4B),CH4,mf,"[-120.95578287009955, 37.533405103823995, -120.94799265081623, 37.53955550413032]",ang,2023-05-14 20:23:19.266655+00:00,,,,,213.0,139.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t202428-B,37.569259,-120.977226,2017-09-30T20:24:28+00,Livestock (4B),CH4,mf,"[-120.98104045234274, 37.566175383521156, -120.97328071675952, 37.572325881702504]",ang,2023-05-14 20:23:19.266596+00:00,,,,,80.0,34.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t202428-C,37.83571,-121.268641,2017-09-30T20:24:28+00,Oil & Gas (1B2),CH4,mf,"[-121.2723070385074, 37.832599329325376, -121.26458734888793, 37.838696135816384]",ang,2023-05-14 20:23:19.266538+00:00,,,,,96.0,27.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t213217-A,37.45111,-120.772754,2017-09-30T21:32:17+00,Livestock (4B),CH4,mf,"[-120.77662041983568, 37.4481667967445, -120.76887350950406, 37.45428987219855]",ang,2023-05-14 20:23:19.258852+00:00,,,,,375.0,165.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t214843-A,37.47403,-120.771673,2017-09-30T21:48:43+00,Livestock (4B),CH4,mf,"[-120.77553634329291, 37.47092623075924, -120.76782108207267, 37.47707626342577]",ang,2023-05-14 20:23:24.226835+00:00,,,,,218.0,46.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t214843-B,37.627517,-120.93185,2017-09-30T21:48:43+00,Electricity Generation (1A1),CH4,mf,"[-120.93514690954997, 37.62433580793597, -120.92741541779957, 37.63048610623692]",ang,2023-05-14 20:23:24.226649+00:00,,,,,113.0,58.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t214843-C,37.878807,-121.189306,2017-09-30T21:48:43+00,Solid Waste (6A),CH4,mf,"[-121.19338269781888, 37.87047495157154, -121.17711464187899, 37.88334281859603]",ang,2023-05-14 20:23:24.226778+00:00,,,,,676.0,318.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170930t214843-D,37.877816,-121.18673,2017-09-30T21:48:43+00,Solid Waste (6A),CH4,mf,"[-121.19338269781888, 37.87047495157154, -121.17711464187899, 37.88334281859603]",ang,2023-05-14 20:23:24.226891+00:00,,,,,2595.0,1184.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t190338-A,38.776921,-121.882244,2017-10-03T19:03:38+00,Solid Waste (6A),CH4,mf,"[-121.88550836987487, 38.77423293160649, -121.87791462949772, 38.78015291537067]",ang,2023-05-14 20:23:24.227361+00:00,,,,,795.0,187.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t202537-A,37.860812,-120.963402,2017-10-03T20:25:37+00,Livestock (4B),CH4,mf,"[-120.96703485657301, 37.85775185799376, -120.95953758146648, 37.863697069541566]",ang,2023-05-14 20:21:18.052639+00:00,,,,,108.0,61.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t202537-B,37.867372,-121.038136,2017-10-03T20:25:37+00,Livestock (4B),CH4,mf,"[-121.04184512762747, 37.86450872327226, -121.03434706111916, 37.870427942450036]",ang,2023-05-14 20:21:18.052521+00:00,,,,,192.0,45.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t202537-C,37.87273346,-121.0572481,2017-10-03T20:25:37+00,Livestock (4B),CH4,mf,"[-121.06096262315604, 37.86963400225932, -121.05346391246648, 37.8755793934258]",ang,2023-05-14 20:21:18.052461+00:00,,,,,127.0,72.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t204400-A,37.808767,-121.029984,2017-10-03T20:44:00+00,Livestock (4B),CH4,mf,"[-121.03336430999765, 37.806181343551465, -121.02583913899697, 37.81212665816907]",ang,2023-05-14 20:23:24.219152+00:00,,,,,204.0,35.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t204400-B,37.825304,-121.074386,2017-10-03T20:44:00+00,Livestock (4B),CH4,mf,"[-121.07731298710549, 37.82240507277873, -121.06978606646501, 37.82835046291143]",ang,2023-05-14 20:23:24.219089+00:00,,,,,494.0,150.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t222158-A,37.877816,-121.18673,2017-10-03T22:21:58+00,Solid Waste (6A),CH4,mf,"[-121.18992782261134, 37.87353011438312, -121.18291487613253, 37.87908278497002]",ang,2023-05-14 20:23:24.234081+00:00,,,,,1377.0,409.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t223216-C,37.879613,-121.187221,2017-10-03T22:32:16+00,Solid Waste (6A),CH4,mf,"[-121.19347104671604, 37.87485339035129, -121.18373047253873, 37.882541746512004]",ang,2023-05-14 20:21:18.051961+00:00,,,,,285.0,124.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171003t223216-D,37.87729,-121.189775,2017-10-03T22:32:16+00,Solid Waste (6A),CH4,mf,"[-121.19357906367635, 37.8748205829307, -121.18377360333466, 37.88256015530603]",ang,2023-05-14 20:21:18.051901+00:00,,,,,1084.0,487.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t174154-A,37.94966,-122.396637,2017-10-05T17:41:54+00,Electricity Generation (1A1),CH4,mf,"[-122.39928330862767, 37.94756945123881, -122.39438563438475, 37.951414438966786]",ang,2023-05-14 20:21:18.075507+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t174154-C,37.952676,-122.397325,2017-10-05T17:41:54+00,Electricity Generation (1A1),CH4,mf,"[-122.39947557954441, 37.95051583078709, -122.39457765905591, 37.954377946176685]",ang,2023-05-14 20:21:18.075629+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t175651-B,37.949872,-122.396908,2017-10-05T17:56:51+00,Electricity Generation (1A1),CH4,mf,"[-122.40005759337787, 37.947384214507515, -122.39509486438887, 37.951297598239854]",ang,2023-05-14 20:21:18.065138+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t180614-B,37.919101,-122.366709,2017-10-05T18:06:14+00,Electricity Generation (1A1),CH4,mf,"[-122.36920160806764, 37.91733554642204, -122.36426261510053, 37.92124889423019]",ang,2023-05-14 20:21:18.050384+00:00,,,,,51.0,19.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t181235-A,38.03564812,-122.2544143,2017-10-05T18:12:35+00,Electricity Generation (1A1),CH4,mf,"[-122.25688751481653, 38.0336568641751, -122.25200589088843, 38.03751885729826]",ang,2023-05-14 20:23:28.951482+00:00,,,,,70.0,33.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t181633-A,38.04231377,-122.2522996,2017-10-05T18:16:33+00,Electricity Generation (1A1),CH4,mf,"[-122.25479732627511, 38.040127202162, -122.24989357700316, 38.04400628013339]",ang,2023-05-14 20:23:19.267032+00:00,,,,,171.0,85.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t182102-A,38.04037,-122.251754,2017-10-05T18:21:02+00,Electricity Generation (1A1),CH4,mf,"[-122.25401772696489, 38.038428362055384, -122.24909239396561, 38.042290352018554]",ang,2023-05-14 20:21:18.075340+00:00,,,,,22.0,12.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t182501-A,38.04231377,-122.2522996,2017-10-05T18:25:01+00,Electricity Generation (1A1),CH4,mf,"[-122.25471993308155, 38.040454958956396, -122.24979451496323, 38.044333996601296]",ang,2023-05-14 20:23:24.229592+00:00,,,,,108.0,48.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t182910-A,38.04037,-122.251754,2017-10-05T18:29:10+00,Electricity Generation (1A1),CH4,mf,"[-122.25402507178603, 38.038363853854506, -122.24909969179467, 38.0422429722407]",ang,2023-05-14 20:23:19.268911+00:00,,,,,20.0,14.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t183304-A,38.04231377,-122.2522996,2017-10-05T18:33:04+00,Electricity Generation (1A1),CH4,mf,"[-122.25495808815194, 38.04020487614022, -122.25003258490702, 38.0440839940733]",ang,2023-05-14 20:23:24.217376+00:00,,,,,133.0,60.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t183733-A,38.04037,-122.251754,2017-10-05T18:37:33+00,Electricity Generation (1A1),CH4,mf,"[-122.25409557726834, 38.03842586736984, -122.24919194132124, 38.04230494581967]",ang,2023-05-14 20:23:19.265519+00:00,,,,,18.0,18.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t184116-A,38.04231377,-122.2522996,2017-10-05T18:41:16+00,Electricity Generation (1A1),CH4,mf,"[-122.25487862084013, 38.04023841653018, -122.24997486414127, 38.04411749448348]",ang,2023-05-14 20:21:18.065688+00:00,,,,,118.0,50.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t185616-B,37.458245,-121.941261,2017-10-05T18:56:16+00,Solid Waste (6A),CH4,mf,"[-121.94474733575308, 37.45274857656779, -121.931399997427, 37.46334367879202]",ang,2023-05-14 20:23:19.270643+00:00,,,,,336.0,152.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t185616-C,37.457483,-121.943581,2017-10-05T18:56:16+00,Solid Waste (6A),CH4,mf,"[-121.94606709716787, 37.4554398159372, -121.94120191905343, 37.45928473567149]",ang,2023-05-14 20:23:19.270832+00:00,,,,,142.0,89.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t185616-D,37.458392,-121.947104,2017-10-05T18:56:16+00,Solid Waste (6A),CH4,mf,"[-121.94944406188667, 37.456668629987995, -121.94460027864086, 37.46051359169517]",ang,2023-05-14 20:23:19.270775+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t185616-E,37.457002,-121.938455,2017-10-05T18:56:16+00,Solid Waste (6A),CH4,mf,"[-121.94472556467169, 37.45276566975803, -121.93144286102401, 37.46332655385033]",ang,2023-05-14 20:23:19.270890+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t190757-C,37.459836,-121.941426,2017-10-05T19:07:57+00,Solid Waste (6A),CH4,mf,"[-121.94485006487908, 37.45427994849875, -121.9315024552598, 37.46487504910031]",ang,2023-05-14 20:23:24.231167+00:00,,,,,676.0,237.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t190757-D,37.458392,-121.947104,2017-10-05T19:07:57+00,Solid Waste (6A),CH4,mf,"[-121.94946176806684, 37.456606586040316, -121.94461798879291, 37.4604515477847]",ang,2023-05-14 20:23:24.231111+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t191421-A,37.42436765,-121.932121,2017-10-05T19:14:21+00,Electricity Generation (1A1),CH4,mf,"[-121.9343034761084, 37.422369285747735, -121.92946185428839, 37.42623138227847]",ang,2023-05-14 20:21:18.051765+00:00,,,,,50.0,31.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t192014-A,37.458245,-121.941261,2017-10-05T19:20:14+00,Solid Waste (6A),CH4,mf,"[-121.94775852313292, 37.45311486187327, -121.93131080330113, 37.46618785206197]",ang,2023-05-14 20:23:24.231582+00:00,,,,,525.0,164.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t192014-B,37.457483,-121.943581,2017-10-05T19:20:14+00,Solid Waste (6A),CH4,mf,"[-121.94622895595364, 37.45538339207714, -121.94136372939779, 37.45924544126968]",ang,2023-05-14 20:23:24.231468+00:00,,,,,710.0,311.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t192014-C,37.458392,-121.947104,2017-10-05T19:20:14+00,Solid Waste (6A),CH4,mf,"[-121.94950019942615, 37.456491383943295, -121.94465637579914, 37.46035347527747]",ang,2023-05-14 20:23:24.231524+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t192606-A,37.458245,-121.941261,2017-10-05T19:26:06+00,Solid Waste (6A),CH4,mf,"[-121.94599428899483, 37.45342239214211, -121.9311397410803, 37.465213715080665]",ang,2023-05-14 20:23:24.220923+00:00,,,,,1088.0,476.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t192606-B,37.457483,-121.943581,2017-10-05T19:26:06+00,Solid Waste (6A),CH4,mf,"[-121.9461188399014, 37.45560443352874, -121.9412104906874, 37.45951778981023]",ang,2023-05-14 20:23:24.220861+00:00,,,,,240.0,155.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t194644-A,37.42436765,-121.932121,2017-10-05T19:46:44+00,Electricity Generation (1A1),CH4,mf,"[-121.93432934466308, 37.42243385591569, -121.92948771868295, 37.42629595243576]",ang,2023-05-14 20:23:24.217446+00:00,,,,,194.0,49.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t194644-B,37.42963016,-121.9485003,2017-10-05T19:46:44+00,Waste Water (6B),CH4,mf,"[-121.951088661253, 37.4278240219229, -121.94618206437215, 37.431720345141784]",ang,2023-05-14 20:23:24.217508+00:00,,,,,183.0,55.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t195334-A,37.42436765,-121.932121,2017-10-05T19:53:34+00,Electricity Generation (1A1),CH4,mf,"[-121.93427099982438, 37.42226137870155, -121.92942943669378, 37.426106345682115]",ang,2023-05-14 20:21:18.075134+00:00,,,,,86.0,38.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t203234-B,38.16911,-122.565631,2017-10-05T20:32:34+00,Solid Waste (6A),CH4,mf,"[-122.56804700878367, 38.167051223332415, -122.56317817368542, 38.17087906129256]",ang,2023-05-14 20:23:19.262403+00:00,,,,,42.0,15.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t203234-C,38.166583,-122.562899,2017-10-05T20:32:34+00,Solid Waste (6A),CH4,mf,"[-122.56502604992988, 38.164420108553614, -122.56015738967128, 38.16824794722168]",ang,2023-05-14 20:23:19.262286+00:00,,,,,56.0,20.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t203234-E,38.16244,-122.562501,2017-10-05T20:32:34+00,Solid Waste (6A),CH4,mf,"[-122.56420098562876, 38.16092380461249, -122.55931082245844, 38.164768733244614]",ang,2023-05-14 20:23:19.262344+00:00,,,,,146.0,56.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t211041-A,38.529477,-121.374165,2017-10-05T21:10:41+00,Solid Waste (6A),CH4,mf,"[-121.3766207448167, 38.52739389025061, -121.37140223526619, 38.5314582853796]",ang,2023-05-14 20:21:18.079099+00:00,,,,,54.0,22.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t211722-A,38.518254,-121.185053,2017-10-05T21:17:22+00,Solid Waste (6A),CH4,mf,"[-121.18964098356876, 38.51355186885652, -121.17996817054689, 38.52113715202735]",ang,2023-05-14 20:23:28.953866+00:00,,,,,731.0,184.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t211722-B,38.516555,-121.18354,2017-10-05T21:17:22+00,Solid Waste (6A),CH4,mf,"[-121.1886338271416, 38.513758357903164, -121.17928847833393, 38.52107033556956]",ang,2023-05-14 20:23:28.953536+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t212155-A,38.517834,-121.187623,2017-10-05T21:21:55+00,Solid Waste (6A),CH4,mf,"[-121.18957511321987, 38.510214562571925, -121.17536098056088, 38.52133622198646]",ang,2023-05-14 20:21:18.074915+00:00,,,,,96.0,41.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t212155-B,38.518254,-121.185053,2017-10-05T21:21:55+00,Solid Waste (6A),CH4,mf,"[-121.18960032351092, 38.51006142392017, -121.17501505942612, 38.521473471449525]",ang,2023-05-14 20:21:18.074864+00:00,,,,,275.0,212.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t212155-C,38.516555,-121.18354,2017-10-05T21:21:55+00,Solid Waste (6A),CH4,mf,"[-121.18919833501961, 38.510482362365615, -121.17546454180281, 38.5212281746435]",ang,2023-05-14 20:21:18.074762+00:00,,,,,1058.0,309.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171005t212155-F,38.521397,-121.187786,2017-10-05T21:21:55+00,Solid Waste (6A),CH4,mf,"[-121.19011740012131, 38.51942840932624, -121.18513878594776, 38.52334064035547]",ang,2023-05-14 20:21:18.074813+00:00,,,,,136.0,23.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171006t181027-B,38.20819,-121.971588,2017-10-06T18:10:27+00,Solid Waste (6A),CH4,mf,"[-121.97430783190647, 38.206959017219816, -121.96915734113998, 38.211024052880276]",ang,2023-05-14 20:23:24.228873+00:00,,,,,318.0,100.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
